extension (nm),average force (pN),sd force (pN),average bp unzipped, sd bp unzipped
3697,16.8881,0.176395,2840.95,9.61853
3698,16.8975,0.191836,2841.5,10.4755
3699,16.9049,0.209794,2842.16,11.466
3700,16.9099,0.230184,2842.96,12.585
3701,16.9119,0.252818,2843.91,13.8219
3702,16.9104,0.277367,2845.07,15.1585
3703,16.9045,0.30332,2846.45,16.5665
3704,16.8939,0.329944,2848.1,18.0058
3705,16.8779,0.356262,2850.03,19.4233
3706,16.8565,0.381066,2852.26,20.7532
3707,16.8296,0.402975,2854.78,21.9211
3708,16.7978,0.420561,2857.56,22.8501
3709,16.7622,0.432526,2860.54,23.4709
3710,16.7243,0.4379,2863.64,23.7323
3711,16.6859,0.436212,2866.76,23.6106
3712,16.6487,0.42758,2869.8,23.1138
3713,16.6145,0.412684,2872.68,22.2804
3714,16.5846,0.392641,2875.31,21.1719
3715,16.5598,0.368811,2877.67,19.863
3716,16.5406,0.342605,2879.72,18.4302
3717,16.5269,0.315325,2881.47,16.9441
3718,16.5183,0.288062,2882.94,15.4634
3719,16.5144,0.261658,2884.16,14.0332
3720,16.5145,0.236708,2885.16,12.685
3721,16.5181,0.213595,2885.98,11.4391
3722,16.5245,0.192528,2886.64,10.3061
3723,16.5332,0.173585,2887.18,9.28982
3724,16.5439,0.156757,2887.62,8.38918
3725,16.556,0.14197,2887.98,7.59985
3726,16.5693,0.129115,2888.28,6.91553
3727,16.5836,0.118061,2888.52,6.32883
3728,16.5986,0.108666,2888.73,5.83184
3729,16.6143,0.100788,2888.91,5.41658
3730,16.6303,0.0942857,2889.06,5.0752
3731,16.6468,0.0890234,2889.19,4.80022
3732,16.6635,0.0848739,2889.32,4.58465
3733,16.6804,0.0817201,2889.43,4.42208
3734,16.6974,0.0794569,2889.54,4.30682
3735,16.7146,0.0779929,2889.64,4.23398
3736,16.7319,0.0772519,2889.73,4.19952
3737,16.7492,0.0771734,2889.83,4.20029
3738,16.7665,0.077713,2889.93,4.23403
3739,16.7838,0.0788426,2890.03,4.29935
3740,16.801,0.0805493,2890.13,4.39571
3741,16.8182,0.0828353,2890.24,4.52334
3742,16.8353,0.0857168,2890.36,4.68326
3743,16.8522,0.0892236,2890.49,4.87718
3744,16.869,0.0933983,2890.62,5.10749
3745,16.8855,0.0982956,2890.77,5.37723
3746,16.9017,0.103982,2890.94,5.69007
3747,16.9175,0.110536,2891.13,6.05027
3748,16.933,0.118045,2891.35,6.4626
3749,16.9478,0.126605,2891.59,6.93231
3750,16.962,0.136321,2891.88,7.465
3751,16.9753,0.1473,2892.21,8.06645
3752,16.9877,0.159649,2892.6,8.74233
3753,16.9987,0.173465,2893.05,9.49787
3754,17.0083,0.18883,2893.59,10.3373
3755,17.016,0.205793,2894.23,11.263
3756,17.0216,0.224353,2895,12.2749
3757,17.0245,0.244442,2895.9,13.3688
3758,17.0243,0.26589,2896.97,14.5352
3759,17.0206,0.288404,2898.23,15.758
3760,17.013,0.311538,2899.71,17.0126
3761,17.0009,0.334674,2901.43,18.2652
3762,16.9842,0.357024,2903.4,19.4727
3763,16.9629,0.377651,2905.61,20.5845
3764,16.9371,0.395532,2908.07,21.5451
3765,16.9075,0.409658,2910.73,22.3002
3766,16.8749,0.419154,2913.55,22.803
3767,16.8405,0.423413,2916.46,23.0215
3768,16.8056,0.422192,2919.39,22.9433
3769,16.7716,0.415661,2922.27,22.5789
3770,16.7399,0.404382,2925.02,21.9597
3771,16.7113,0.389223,2927.6,21.1337
3772,16.6866,0.371239,2929.97,20.1584
3773,16.666,0.351537,2932.11,19.0945
3774,16.6497,0.331175,2934.01,17.9993
3775,16.6374,0.311078,2935.7,16.923
3776,16.6287,0.292001,2937.19,15.9062
3777,16.6233,0.274518,2938.51,14.9795
3778,16.6206,0.259023,2939.67,14.1635
3779,16.6201,0.245752,2940.72,13.4702
3780,16.6215,0.234802,2941.67,12.9037
3781,16.6242,0.226151,2942.55,12.4619
3782,16.6279,0.219683,2943.38,12.1373
3783,16.6324,0.215207,2944.16,11.9188
3784,16.6374,0.212487,2944.93,11.7929
3785,16.6425,0.211256,2945.68,11.7445
3786,16.6478,0.211236,2946.42,11.7585
3787,16.653,0.212157,2947.17,11.82
3788,16.6581,0.21376,2947.93,11.9152
3789,16.6629,0.215809,2948.71,12.0314
3790,16.6675,0.218087,2949.5,12.1571
3791,16.6717,0.220408,2950.3,12.2823
3792,16.6756,0.222606,2951.13,12.3985
3793,16.6793,0.224544,2951.96,12.4983
3794,16.6827,0.226108,2952.82,12.5759
3795,16.686,0.227211,2953.68,12.627
3796,16.6891,0.227794,2954.54,12.6485
3797,16.6922,0.227819,2955.41,12.6389
3798,16.6953,0.227277,2956.27,12.5979
3799,16.6985,0.226183,2957.13,12.5266
3800,16.7019,0.224574,2957.98,12.4276
3801,16.7056,0.222509,2958.81,12.3044
3802,16.7096,0.220067,2959.63,12.1615
3803,16.7139,0.217342,2960.42,12.0045
3804,16.7186,0.214439,2961.2,11.8393
3805,16.7236,0.211477,2961.95,11.6726
3806,16.7291,0.208576,2962.69,11.5113
3807,16.7349,0.205861,2963.4,11.3622
3808,16.741,0.203456,2964.1,11.2322
3809,16.7474,0.201476,2964.78,11.1276
3810,16.754,0.200031,2965.45,11.0542
3811,16.7608,0.199216,2966.11,11.017
3812,16.7676,0.199107,2966.77,11.0201
3813,16.7744,0.199765,2967.43,11.0664
3814,16.7811,0.201227,2968.11,11.1576
3815,16.7876,0.203509,2968.79,11.2942
3816,16.7937,0.206604,2969.49,11.4758
3817,16.7994,0.210487,2970.22,11.7004
3818,16.8046,0.215114,2970.98,11.9656
3819,16.8091,0.220425,2971.77,12.2681
3820,16.8129,0.22635,2972.61,12.6039
3821,16.8158,0.23281,2973.49,12.9688
3822,16.8178,0.239722,2974.43,13.3585
3823,16.8187,0.247002,2975.42,13.7683
3824,16.8186,0.254563,2976.48,14.1941
3825,16.8172,0.262326,2977.6,14.6315
3826,16.8147,0.270212,2978.79,15.0767
3827,16.8108,0.278149,2980.06,15.526
3828,16.8056,0.286066,2981.39,15.9758
3829,16.799,0.293898,2982.81,16.4225
3830,16.791,0.301576,2984.3,16.8626
3831,16.7816,0.309026,2985.87,17.2919
3832,16.7709,0.316165,2987.52,17.7056
3833,16.7588,0.322892,2989.24,18.0977
3834,16.7454,0.329092,2991.04,18.4615
3835,16.7308,0.334627,2992.9,18.7885
3836,16.7152,0.339342,2994.82,19.0696
3837,16.6986,0.343069,2996.8,19.2946
3838,16.6814,0.345638,2998.81,19.4535
3839,16.6637,0.34689,3000.84,19.5367
3840,16.6459,0.346688,3002.89,19.5362
3841,16.6283,0.344938,3004.92,19.4463
3842,16.6112,0.341591,3006.92,19.2644
3843,16.5949,0.33666,3008.88,18.991
3844,16.5797,0.330215,3010.77,18.6304
3845,16.5659,0.322383,3012.58,18.1899
3846,16.5537,0.313338,3014.3,17.6797
3847,16.5433,0.303288,3015.91,17.1118
3848,16.5348,0.292463,3017.42,16.4995
3849,16.5282,0.281099,3018.82,15.8565
3850,16.5236,0.269428,3020.11,15.196
3851,16.5208,0.257663,3021.29,14.5305
3852,16.5199,0.245999,3022.37,13.8709
3853,16.5207,0.234601,3023.35,13.2267
3854,16.523,0.223605,3024.24,12.6056
3855,16.5269,0.213121,3025.05,12.0139
3856,16.532,0.203229,3025.79,11.456
3857,16.5383,0.193984,3026.45,10.935
3858,16.5457,0.185422,3027.07,10.4528
3859,16.5539,0.177557,3027.63,10.0102
3860,16.563,0.17039,3028.14,9.6069
3861,16.5728,0.163906,3028.61,9.24215
3862,16.5833,0.158081,3029.05,8.91448
3863,16.5942,0.152885,3029.46,8.62202
3864,16.6057,0.14828,3029.85,8.36258
3865,16.6175,0.144225,3030.21,8.13379
3866,16.6297,0.140678,3030.56,7.93317
3867,16.6421,0.137594,3030.89,7.75822
3868,16.6549,0.134931,3031.2,7.60649
3869,16.6678,0.132646,3031.51,7.4756
3870,16.6809,0.1307,3031.8,7.36334
3871,16.6942,0.129057,3032.09,7.26764
3872,16.7077,0.127681,3032.37,7.18659
3873,16.7212,0.126543,3032.64,7.11849
3874,16.7348,0.125614,3032.91,7.06182
3875,16.7485,0.124871,3033.18,7.01523
3876,16.7623,0.124291,3033.44,6.97757
3877,16.7761,0.123857,3033.7,6.94784
3878,16.79,0.123554,3033.96,6.92521
3879,16.8039,0.123367,3034.21,6.90899
3880,16.8178,0.123288,3034.47,6.89861
3881,16.8318,0.123308,3034.73,6.89365
3882,16.8458,0.12342,3034.98,6.89379
3883,16.8597,0.12362,3035.24,6.89879
3884,16.8737,0.123907,3035.5,6.90853
3885,16.8877,0.124277,3035.76,6.92295
3886,16.9016,0.124732,3036.02,6.94206
3887,16.9156,0.125273,3036.28,6.96593
3888,16.9295,0.125902,3036.54,6.99468
3889,16.9434,0.12662,3036.81,7.02846
3890,16.9572,0.127433,3037.08,7.06747
3891,16.971,0.128344,3037.35,7.1119
3892,16.9847,0.129356,3037.63,7.16196
3893,16.9983,0.130474,3037.91,7.21787
3894,17.0119,0.131702,3038.2,7.2798
3895,17.0254,0.133043,3038.49,7.34794
3896,17.0388,0.134499,3038.79,7.42241
3897,17.0521,0.136073,3039.09,7.50329
3898,17.0653,0.137766,3039.41,7.59061
3899,17.0783,0.139577,3039.73,7.68433
3900,17.0912,0.141505,3040.05,7.78432
3901,17.104,0.143547,3040.39,7.89037
3902,17.1166,0.145698,3040.74,8.00218
3903,17.129,0.14795,3041.09,8.11934
3904,17.1412,0.150296,3041.46,8.24134
3905,17.1532,0.152724,3041.84,8.36756
3906,17.165,0.155222,3042.23,8.49727
3907,17.1765,0.157774,3042.64,8.62962
3908,17.1879,0.160364,3043.06,8.76368
3909,17.199,0.162972,3043.49,8.89841
3910,17.2098,0.165579,3043.93,9.03268
3911,17.2204,0.168163,3044.39,9.16529
3912,17.2308,0.170699,3044.86,9.295
3913,17.2409,0.173165,3045.35,9.4205
3914,17.2508,0.175536,3045.85,9.5405
3915,17.2604,0.177788,3046.36,9.6537
3916,17.2698,0.179897,3046.88,9.75885
3917,17.279,0.181841,3047.42,9.85476
3918,17.288,0.183598,3047.96,9.94035
3919,17.2969,0.185149,3048.52,10.0146
3920,17.3056,0.18648,3049.08,10.0768
3921,17.3141,0.187576,3049.65,10.1263
3922,17.3226,0.188429,3050.23,10.1626
3923,17.3309,0.189034,3050.81,10.1855
3924,17.3393,0.189389,3051.39,10.1951
3925,17.3476,0.189498,3051.97,10.1916
3926,17.3559,0.189369,3052.56,10.1754
3927,17.3642,0.189015,3053.14,10.1474
3928,17.3727,0.188452,3053.71,10.1085
3929,17.3812,0.187701,3054.29,10.0598
3930,17.3898,0.186787,3054.85,10.0028
3931,17.3985,0.185738,3055.41,9.93907
3932,17.4073,0.184585,3055.97,9.87028
3933,17.4163,0.183364,3056.51,9.79837
3934,17.4255,0.182111,3057.05,9.72537
3935,17.4348,0.180867,3057.58,9.65348
3936,17.4442,0.179673,3058.11,9.585
3937,17.4538,0.178577,3058.62,9.52243
3938,17.4634,0.177624,3059.13,9.4684
3939,17.4732,0.176869,3059.64,9.42573
3940,17.4831,0.176366,3060.14,9.39748
3941,17.493,0.176176,3060.64,9.38699
3942,17.5029,0.176366,3061.14,9.39789
3943,17.5128,0.177009,3061.64,9.43419
3944,17.5226,0.178185,3062.15,9.50028
3945,17.5323,0.179982,3062.67,9.60097
3946,17.5417,0.182497,3063.19,9.74147
3947,17.5509,0.185831,3063.74,9.92732
3948,17.5596,0.190092,3064.31,10.1643
3949,17.5677,0.195387,3064.91,10.4581
3950,17.5752,0.201821,3065.55,10.8142
3951,17.5818,0.209486,3066.23,11.2375
3952,17.5874,0.218455,3066.97,11.7315
3953,17.5917,0.228768,3067.78,12.2983
3954,17.5945,0.240424,3068.68,12.9371
3955,17.5955,0.25336,3069.67,13.6443
3956,17.5944,0.267443,3070.77,14.4122
3957,17.591,0.282451,3072,15.2285
3958,17.5849,0.298061,3073.37,16.0752
3959,17.576,0.313846,3074.9,16.929
3960,17.5641,0.329277,3076.58,17.7612
3961,17.5491,0.343737,3078.43,18.5382
3962,17.5313,0.356552,3080.43,19.2238
3963,17.511,0.367046,3082.56,19.7816
3964,17.4886,0.374596,3084.8,20.1784
3965,17.4648,0.378701,3087.11,20.3877
3966,17.4405,0.379041,3089.45,20.393
3967,17.4165,0.375519,3091.77,20.1894
3968,17.3937,0.368269,3094.01,19.7852
3969,17.3729,0.357637,3096.15,19.1994
3970,17.3546,0.344134,3098.15,18.4602
3971,17.3394,0.328375,3099.99,17.601
3972,17.3274,0.311011,3101.64,16.6572
3973,17.3187,0.292674,3103.12,15.663
3974,17.3134,0.273934,3104.41,14.649
3975,17.3111,0.255274,3105.54,13.6412
3976,17.3116,0.237079,3106.52,12.66
3977,17.3147,0.219637,3107.36,11.7209
3978,17.3201,0.203152,3108.08,10.8345
3979,17.3274,0.187749,3108.7,10.0073
3980,17.3365,0.173498,3109.22,9.24306
3981,17.3469,0.160422,3109.67,8.54263
3982,17.3586,0.148509,3110.05,7.90532
3983,17.3714,0.137727,3110.38,7.32923
3984,17.385,0.128028,3110.67,6.81175
3985,17.3993,0.11936,3110.91,6.34996
3986,17.4142,0.111667,3111.13,5.94097
3987,17.4297,0.104902,3111.32,5.58224
3988,17.4455,0.0990272,3111.48,5.27184
3989,17.4617,0.0940183,3111.63,5.00873
3990,17.4782,0.0898734,3111.77,4.79306
3991,17.4949,0.0866157,3111.89,4.62643
3992,17.5118,0.0842998,3112.01,4.51219
3993,17.5288,0.0830159,3112.12,4.45564
3994,17.5459,0.0828918,3112.24,4.46407
3995,17.5629,0.0840923,3112.35,4.54664
3996,17.5799,0.0868146,3112.47,4.71409
3997,17.5967,0.0912798,3112.6,4.97827
3998,17.6132,0.0977261,3112.75,5.35179
3999,17.6293,0.106403,3112.92,5.8478
4000,17.6448,0.117571,3113.13,6.48012
4001,17.6594,0.131504,3113.38,7.26342
4002,17.6728,0.148493,3113.71,8.21342
4003,17.6845,0.168842,3114.13,9.34662
4004,17.6939,0.192855,3114.68,10.6796
4005,17.7003,0.220804,3115.39,12.2274
4006,17.7027,0.252878,3116.33,14.0003
4007,17.6999,0.289098,3117.55,15.9995
4008,17.6903,0.3292,3119.15,18.2109
4009,17.6724,0.372484,3121.21,20.5966
4010,17.6444,0.417659,3123.82,23.087
4011,17.605,0.462731,3127.06,25.5741
4012,17.5532,0.505015,3130.98,27.9136
4013,17.4892,0.541391,3135.56,29.9376
4014,17.4147,0.568831,3140.73,31.4849
4015,17.3325,0.585135,3146.32,32.4399
4016,17.2466,0.589612,3152.12,32.7696
4017,17.1609,0.583384,3157.92,32.5388
4018,17.0787,0.569125,3163.54,31.8945
4019,17.0022,0.550305,3168.86,31.023
4020,16.9322,0.530259,3173.85,30.098
4021,16.8683,0.511408,3178.51,29.2386
4022,16.8098,0.494879,3182.89,28.4919
4023,16.7559,0.48057,3187.03,27.8391
4024,16.7058,0.46754,3190.97,27.2201
4025,16.6592,0.454521,3194.72,26.562
4026,16.6163,0.440353,3198.26,25.8026
4027,16.5774,0.424265,3201.57,24.9036
4028,16.5428,0.405954,3204.63,23.8547
4029,16.5128,0.385555,3207.41,22.6699
4030,16.4878,0.363513,3209.9,21.3803
4031,16.4677,0.340447,3212.1,20.0259
4032,16.4524,0.317024,3214.02,18.6484
4033,16.4415,0.293866,3215.68,17.286
4034,16.4346,0.271493,3217.1,15.9702
4035,16.4313,0.250302,3218.31,14.7249
4036,16.4311,0.230566,3219.34,13.5661
4037,16.4335,0.212445,3220.21,12.5032
4038,16.4382,0.196008,3220.95,11.5401
4039,16.4447,0.18125,3221.58,10.6762
4040,16.4527,0.168118,3222.12,9.9082
4041,16.4621,0.156519,3222.59,9.2303
4042,16.4724,0.146339,3223,8.63564
4043,16.4836,0.137454,3223.36,8.11662
4044,16.4956,0.129733,3223.68,7.66548
4045,16.508,0.123047,3223.96,7.27459
4046,16.521,0.117275,3224.22,6.93669
4047,16.5344,0.112303,3224.45,6.64508
4048,16.5481,0.108026,3224.67,6.39368
4049,16.5621,0.104352,3224.87,6.17709
4050,16.5763,0.1012,3225.06,5.99056
4051,16.5907,0.0984973,3225.24,5.82996
4052,16.6053,0.096184,3225.41,5.69176
4053,16.62,0.0942074,3225.57,5.57295
4054,16.6349,0.0925232,3225.73,5.47098
4055,16.6498,0.091094,3225.88,5.38371
4056,16.6648,0.0898885,3226.02,5.30932
4057,16.68,0.0888802,3226.17,5.24632
4058,16.6951,0.0880472,3226.31,5.19343
4059,16.7104,0.0873709,3226.44,5.14958
4060,16.7257,0.0868359,3226.58,5.11389
4061,16.741,0.0864291,3226.71,5.0856
4062,16.7564,0.0861398,3226.84,5.06409
4063,16.7718,0.0859587,3226.97,5.04883
4064,16.7873,0.0858782,3227.11,5.03936
4065,16.8027,0.0858918,3227.24,5.03533
4066,16.8182,0.0859943,3227.37,5.0364
4067,16.8337,0.0861813,3227.5,5.04232
4068,16.8492,0.086449,3227.63,5.05289
4069,16.8647,0.0867946,3227.76,5.06792
4070,16.8802,0.0872157,3227.9,5.08727
4071,16.8956,0.0877107,3228.03,5.11085
4072,16.9111,0.0882782,3228.17,5.13856
4073,16.9266,0.0889175,3228.31,5.17036
4074,16.9421,0.089628,3228.45,5.20622
4075,16.9575,0.0904098,3228.59,5.24611
4076,16.9729,0.0912629,3228.73,5.29005
4077,16.9883,0.0921879,3228.88,5.33806
4078,17.0036,0.0931854,3229.03,5.39015
4079,17.0189,0.0942563,3229.18,5.44638
4080,17.0342,0.0954015,3229.34,5.50678
4081,17.0494,0.0966221,3229.5,5.57141
4082,17.0645,0.0979191,3229.67,5.6403
4083,17.0796,0.0992935,3229.84,5.71352
4084,17.0946,0.100746,3230.01,5.79109
4085,17.1096,0.102278,3230.19,5.87304
4086,17.1245,0.10389,3230.37,5.9594
4087,17.1393,0.105581,3230.56,6.05016
4088,17.1539,0.107353,3230.76,6.14531
4089,17.1685,0.109204,3230.96,6.24481
4090,17.183,0.111134,3231.17,6.3486
4091,17.1974,0.113141,3231.39,6.45658
4092,17.2117,0.115224,3231.61,6.56864
4093,17.2258,0.11738,3231.85,6.68464
4094,17.2398,0.119606,3232.09,6.80442
4095,17.2536,0.121901,3232.34,6.92778
4096,17.2673,0.124259,3232.6,7.05454
4097,17.2808,0.126677,3232.87,7.18448
4098,17.2941,0.129153,3233.15,7.31742
4099,17.3073,0.131682,3233.44,7.45321
4100,17.3203,0.134263,3233.74,7.59177
4101,17.333,0.136896,3234.06,7.73313
4102,17.3456,0.139583,3234.39,7.87748
4103,17.358,0.142329,3234.72,8.02524
4104,17.3701,0.145146,3235.08,8.17718
4105,17.382,0.148052,3235.44,8.33452
4106,17.3936,0.151077,3235.82,8.49907
4107,17.405,0.154262,3236.22,8.67345
4108,17.4161,0.157666,3236.63,8.86132
4109,17.4268,0.161368,3237.07,9.06762
4110,17.4372,0.165477,3237.52,9.29889
4111,17.4471,0.170133,3238,9.56359
4112,17.4566,0.175513,3238.51,9.87237
4113,17.4654,0.181836,3239.05,10.2383
4114,17.4735,0.189365,3239.64,10.6767
4115,17.4807,0.198402,3240.28,11.2052
4116,17.4866,0.209276,3240.99,11.8427
4117,17.491,0.222328,3241.78,12.6085
4118,17.4936,0.237874,3242.69,13.5201
4119,17.4936,0.256172,3243.74,14.5914
4120,17.4906,0.27736,3244.97,15.8294
4121,17.4838,0.301401,3246.41,17.2304
4122,17.4723,0.328004,3248.13,18.7765
4123,17.4553,0.356551,3250.16,20.4311
4124,17.432,0.386034,3252.55,22.1353
4125,17.4018,0.415027,3255.34,23.8065
4126,17.3645,0.441732,3258.53,25.3408
4127,17.3205,0.464117,3262.09,26.6221
4128,17.2711,0.480183,3265.97,27.536
4129,17.218,0.488293,3270.05,27.9899
4130,17.1637,0.487505,3274.2,27.9312
4131,17.1109,0.477772,3278.25,27.3591
4132,17.062,0.459954,3282.06,26.3245
4133,17.019,0.435615,3285.55,24.9185
4134,16.9829,0.406707,3288.62,23.2542
4135,16.9542,0.375234,3291.27,21.4471
4136,16.9328,0.342999,3293.5,19.6005
4137,16.918,0.31145,3295.35,17.7976
4138,16.9089,0.28165,3296.87,16.0988
4139,16.9047,0.254299,3298.12,14.5438
4140,16.9046,0.229797,3299.13,13.1551
4141,16.9076,0.208321,3299.96,11.9422
4142,16.9132,0.189884,3300.65,10.9053
4143,16.9207,0.174388,3301.22,10.0379
4144,16.9297,0.161661,3301.71,9.32967
4145,16.9399,0.151485,3302.14,8.76736
4146,16.9509,0.143617,3302.52,8.33649
4147,16.9625,0.137806,3302.87,8.02239
4148,16.9745,0.133812,3303.19,7.81119
4149,16.9868,0.13142,3303.5,7.69079
4150,16.9993,0.130455,3303.81,7.65165
4151,17.0118,0.130791,3304.11,7.68741
4152,17.0242,0.132364,3304.42,7.79537
4153,17.0365,0.135177,3304.74,7.97684
4154,17.0485,0.139301,3305.07,8.23739
4155,17.0601,0.144884,3305.43,8.587
4156,17.0712,0.15215,3305.83,9.04012
4157,17.0815,0.161398,3306.27,9.6155
4158,17.0908,0.172992,3306.77,10.3357
4159,17.0987,0.187352,3307.36,11.2262
4160,17.1049,0.204928,3308.06,12.314
4161,17.1086,0.226164,3308.9,13.6257
4162,17.1091,0.251447,3309.94,15.1837
4163,17.1055,0.281033,3311.23,17.0028
4164,17.0964,0.314935,3312.86,19.0826
4165,17.0804,0.352788,3314.9,21.4
4166,17.056,0.393675,3317.45,23.8982
4167,17.0215,0.435956,3320.62,26.477
4168,16.9759,0.477172,3324.45,28.9865
4169,16.9189,0.514116,3328.98,31.232
4170,16.8515,0.543188,3334.13,32.9958
4171,16.7762,0.561049,3339.75,34.0766
4172,16.697,0.565436,3345.6,34.3392
4173,16.6186,0.55581,3351.4,33.7533
4174,16.5454,0.533533,3356.87,32.4043
4175,16.481,0.501479,3361.8,30.4683
4176,16.4272,0.463274,3366.09,28.1669
4177,16.3844,0.422523,3369.7,25.7193
4178,16.352,0.382262,3372.68,23.3096
4179,16.3286,0.344716,3375.12,21.072
4180,16.3126,0.311299,3377.11,19.091
4181,16.3025,0.282736,3378.74,17.4085
4182,16.2968,0.259216,3380.11,16.0334
4183,16.2944,0.240543,3381.28,14.9512
4184,16.2944,0.226258,3382.3,14.1312
4185,16.2961,0.215751,3383.22,13.5346
4186,16.299,0.208346,3384.07,13.119
4187,16.3027,0.203378,3384.88,12.8439
4188,16.3068,0.200243,3385.65,12.6729
4189,16.3113,0.198421,3386.41,12.5753
4190,16.3159,0.197486,3387.16,12.5261
4191,16.3206,0.197102,3387.91,12.5057
4192,16.3253,0.197009,3388.65,12.4992
4193,16.3301,0.19701,3389.4,12.4952
4194,16.3348,0.196959,3390.14,12.4855
4195,16.3396,0.19675,3390.88,12.464
4196,16.3443,0.19631,3391.62,12.4266
4197,16.3492,0.195589,3392.36,12.3705
4198,16.3542,0.194558,3393.09,12.2944
4199,16.3593,0.193201,3393.8,12.1974
4200,16.3646,0.191518,3394.51,12.0797
4201,16.3701,0.189517,3395.2,11.9421
4202,16.3759,0.187214,3395.88,11.7856
4203,16.3819,0.184632,3396.53,11.6118
4204,16.3883,0.181797,3397.17,11.4224
4205,16.395,0.17874,3397.79,11.2195
4206,16.402,0.175492,3398.39,11.0051
4207,16.4094,0.172086,3398.96,10.7813
4208,16.4172,0.168556,3399.51,10.5502
4209,16.4253,0.164934,3400.03,10.3138
4210,16.4338,0.161251,3400.54,10.0742
4211,16.4427,0.157538,3401.02,9.83326
4212,16.4519,0.153821,3401.47,9.59267
4213,16.4615,0.150128,3401.91,9.35408
4214,16.4714,0.146481,3402.32,9.11895
4215,16.4817,0.142903,3402.72,8.88865
4216,16.4923,0.139414,3403.09,8.66439
4217,16.5032,0.136031,3403.45,8.44726
4218,16.5143,0.132769,3403.79,8.23825
4219,16.5258,0.129645,3404.11,8.03826
4220,16.5375,0.126671,3404.42,7.84808
4221,16.5494,0.123859,3404.71,7.66848
4222,16.5616,0.121221,3404.99,7.50014
4223,16.5739,0.118768,3405.26,7.3437
4224,16.5865,0.11651,3405.52,7.19979
4225,16.5992,0.114457,3405.77,7.069
4226,16.612,0.112618,3406.01,6.95193
4227,16.625,0.111005,3406.25,6.84914
4228,16.6381,0.109626,3406.47,6.76122
4229,16.6513,0.108491,3406.7,6.68872
4230,16.6646,0.107609,3406.91,6.6322
4231,16.6779,0.106992,3407.13,6.5922
4232,16.6913,0.106646,3407.34,6.56922
4233,16.7048,0.106582,3407.55,6.56374
4234,16.7182,0.106807,3407.76,6.57618
4235,16.7316,0.107327,3407.98,6.60689
4236,16.745,0.10815,3408.19,6.65617
4237,16.7584,0.109279,3408.41,6.72419
4238,16.7717,0.110717,3408.64,6.81104
4239,16.7848,0.112465,3408.87,6.91668
4240,16.7979,0.114521,3409.11,7.04093
4241,16.8109,0.116882,3409.36,7.18349
4242,16.8236,0.119541,3409.62,7.34388
4243,16.8362,0.12249,3409.89,7.52148
4244,16.8486,0.125717,3410.18,7.71547
4245,16.8607,0.129206,3410.48,7.92484
4246,16.8726,0.132938,3410.8,8.1484
4247,16.8842,0.136893,3411.14,8.38472
4248,16.8954,0.141044,3411.49,8.63218
4249,16.9063,0.14536,3411.87,8.88889
4250,16.9168,0.149808,3412.28,9.15274
4251,16.9269,0.154349,3412.71,9.42136
4252,16.9366,0.158942,3413.16,9.69215
4253,16.9459,0.163539,3413.64,9.96228
4254,16.9547,0.16809,3414.15,10.2287
4255,16.9631,0.172542,3414.68,10.4882
4256,16.971,0.176839,3415.24,10.7373
4257,16.9785,0.180922,3415.83,10.9727
4258,16.9856,0.184735,3416.44,11.191
4259,16.9922,0.18822,3417.08,11.3886
4260,16.9985,0.191322,3417.74,11.5624
4261,17.0045,0.193989,3418.42,11.7095
4262,17.0101,0.196177,3419.12,11.8272
4263,17.0156,0.197848,3419.83,11.9134
4264,17.0209,0.198972,3420.55,11.9665
4265,17.0261,0.199531,3421.27,11.9854
4266,17.0312,0.199515,3421.99,11.9699
4267,17.0364,0.198927,3422.72,11.9203
4268,17.0417,0.197784,3423.43,11.8377
4269,17.0472,0.196112,3424.13,11.7239
4270,17.0529,0.193949,3424.82,11.5815
4271,17.0589,0.191346,3425.49,11.4135
4272,17.0652,0.188361,3426.15,11.2237
4273,17.0719,0.185064,3426.78,11.0165
4274,17.079,0.181533,3427.38,10.7967
4275,17.0864,0.177855,3427.96,10.5697
4276,17.0943,0.174125,3428.52,10.3413
4277,17.1026,0.170446,3429.06,10.118
4278,17.1113,0.166931,3429.57,9.90668
4279,17.1203,0.163702,3430.06,9.71486
4280,17.1296,0.16089,3430.53,9.55061
4281,17.1392,0.158639,3430.99,9.42261
4282,17.149,0.157099,3431.44,9.34
